CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,failed_transactions_last_30_days,Churn Risk Probability,Churn Risk (%),Risk Tier
690,France,Female,31,0,152192.65472354696,1,0,0,110089.9613710884,0,1,0.01,1.0,Low Risk
468,Germany,Female,69,6,65038.215146202616,1,1,1,11133.690567670385,0,0,0.03,3.0,Low Risk
597,Spain,Male,53,8,246665.2169711526,1,0,1,3335.294972142193,1,4,0.93,93.0,High Risk
532,Germany,Male,44,8,183097.56770950195,3,1,0,188650.1645784447,0,0,0.0,0.0,Low Risk
570,Spain,Male,34,2,150664.53632633935,2,0,1,133062.51397843123,1,5,0.96,96.0,High Risk
359,France,Female,58,3,43082.692137588754,4,1,0,23906.501595872604,1,8,0.99,99.0,High Risk
595,Spain,Male,21,0,146598.47242748734,4,0,1,111246.64193669868,0,1,0.0,0.0,Low Risk
766,Germany,Male,20,3,200114.0195391162,1,1,1,51684.12589339987,0,0,0.0,0.0,Low Risk
534,Spain,Male,36,4,184276.8449550204,3,0,1,152219.29299592206,0,1,0.0,0.0,Low Risk
533,Germany,Female,58,6,194506.29951184723,1,0,1,162841.63415917184,1,5,1.0,100.0,High Risk
667,France,Male,57,4,79449.89876920867,2,1,0,101526.21949552862,1,3,0.94,94.0,High Risk
531,Germany,Female,75,7,82065.89232313973,4,1,1,81904.82299313667,1,0,0.69,69.0,Medium Risk
790,France,Male,56,6,134720.99025422317,4,0,1,63446.03848240492,0,1,0.0,0.0,Low Risk
802,Germany,Male,24,0,69664.51003241414,4,1,1,6577.683003208573,0,0,0.02,2.0,Low Risk
680,France,Female,53,1,28253.282847445244,4,1,1,112149.47146053828,0,2,0.05,5.0,Low Risk
727,Germany,Female,37,6,115280.47109427328,2,1,0,101790.31354878006,0,1,0.01,1.0,Low Risk
663,France,Female,46,2,481.04422076608586,3,1,1,42612.838611228064,0,0,0.04,4.0,Low Risk
501,France,Male,85,1,190189.5746849279,3,0,0,106414.9297213781,1,7,0.99,99.0,High Risk
445,France,Female,83,10,187421.7298173815,2,1,0,93531.70278643552,0,0,0.0,0.0,Low Risk
756,Germany,Female,64,8,137978.9704256518,4,0,1,52143.16509221365,0,0,0.04,4.0,Low Risk
434,Germany,Male,40,9,186904.74858409015,3,1,1,148622.00655371926,0,0,0.0,0.0,Low Risk
563,France,Female,23,7,156132.06491848512,2,0,1,49183.33600588599,0,0,0.0,0.0,Low Risk
363,Spain,Female,35,7,174363.82815543097,1,1,1,90213.44201139662,1,7,0.95,95.0,High Risk
790,France,Male,70,2,16163.958539431616,2,0,1,106688.47447861246,1,8,0.96,96.0,High Risk
340,Spain,Male,39,10,220316.36463652883,4,0,0,162271.7315864325,0,0,0.01,1.0,Low Risk
595,France,Male,85,9,160982.8151494355,4,0,1,84115.74448016555,1,6,0.99,99.0,High Risk
302,Germany,Female,52,8,152657.70380703092,4,1,1,41407.69307146254,0,1,0.02,2.0,Low Risk
409,Spain,Male,26,7,96810.24089094264,1,1,1,2973.2611220181084,0,0,0.01,1.0,Low Risk
520,Germany,Female,48,1,7033.85312060395,3,1,0,50419.30628006136,1,4,0.95,95.0,High Risk
669,Spain,Male,60,6,225365.43345873823,4,1,1,150107.63516286333,0,0,0.0,0.0,Low Risk
667,Spain,Male,34,7,246416.30672647964,1,0,0,164096.45028376364,1,6,1.0,100.0,High Risk
735,Spain,Male,68,6,201946.66091751272,2,1,0,120141.93077177469,0,1,0.04,4.0,Low Risk
303,Spain,Female,83,8,228759.79090374187,3,0,0,189666.182147321,0,0,0.01,1.0,Low Risk
543,Germany,Female,41,6,30239.360866467112,3,1,0,104440.92018890644,0,2,0.04,4.0,Low Risk
465,Spain,Female,32,6,32168.801578145445,2,0,0,95870.2253123776,0,0,0.0,0.0,Low Risk
325,France,Female,45,0,219901.55827860383,3,0,0,166569.08444706508,0,0,0.01,1.0,Low Risk
694,France,Female,20,1,14376.480942221076,2,0,1,33407.34836782459,0,0,0.0,0.0,Low Risk
773,Spain,Male,46,4,23300.88103773109,1,1,1,3037.7348887872445,0,0,0.01,1.0,Low Risk
316,Germany,Male,69,10,204211.85100376903,4,0,0,176360.52157857607,0,0,0.03,3.0,Low Risk
391,Germany,Male,71,0,139243.66710433905,1,0,1,106826.96720353198,0,1,0.03,3.0,Low Risk
782,Spain,Male,75,9,97931.76835586823,4,1,1,148981.92531727857,0,0,0.01,1.0,Low Risk
842,Germany,Female,62,6,138362.1086526896,3,1,1,125788.15541568084,0,0,0.0,0.0,Low Risk
504,Germany,Female,67,4,219686.9235575356,2,0,0,132780.8725876275,0,0,0.02,2.0,Low Risk
801,Germany,Female,39,4,189283.07707458077,2,1,1,117471.8061308782,0,0,0.01,1.0,Low Risk
699,Spain,Male,69,7,172901.8352910077,1,0,0,145042.83620077115,0,0,0.02,2.0,Low Risk
506,France,Male,70,8,244221.39749926512,1,1,0,22707.268544874227,0,0,0.0,0.0,Low Risk
445,France,Female,48,9,130326.6913075654,3,0,1,50192.5568869054,1,2,0.74,74.0,Medium Risk
400,France,Male,88,0,1581.018613523999,2,1,0,95832.14284872568,0,0,0.01,1.0,Low Risk
540,France,Male,65,9,107258.21931012752,4,0,1,143294.90511587725,1,6,0.99,99.0,High Risk
462,France,Female,48,3,24142.98552946634,3,1,1,61706.522482726126,0,0,0.0,0.0,Low Risk
472,Germany,Male,21,10,29113.445968138003,3,1,1,161445.7427430134,1,7,0.96,96.0,High Risk
801,Germany,Female,52,1,63725.22801020789,3,1,0,13077.173710996542,0,0,0.0,0.0,Low Risk
846,Germany,Male,84,8,95341.8001995448,2,1,0,158182.23861479366,1,7,0.96,96.0,High Risk
583,Spain,Female,81,8,120399.89572526742,1,1,1,139814.85717334613,0,1,0.01,1.0,Low Risk
658,Germany,Male,26,0,42455.016398705025,2,1,0,13061.758628716783,0,1,0.01,1.0,Low Risk
680,France,Female,63,2,77930.0947992439,4,0,1,6336.76292714073,0,1,0.02,2.0,Low Risk
832,Germany,Female,73,9,69134.85582331411,2,0,1,167982.7380005529,0,1,0.01,1.0,Low Risk
462,France,Male,73,7,91311.86296905272,4,0,1,28967.379676019093,0,0,0.01,1.0,Low Risk
606,Germany,Male,43,1,26997.638678043302,4,0,0,50668.168786607464,0,2,0.03,3.0,Low Risk
638,France,Female,77,1,99335.2391336922,4,0,1,179259.2193605479,1,7,0.96,96.0,High Risk
354,Germany,Female,89,1,138587.62181559452,2,0,0,68581.74561296249,0,0,0.0,0.0,Low Risk
632,France,Female,65,4,24237.030777110645,4,0,1,106091.67431196324,0,0,0.0,0.0,Low Risk
426,France,Female,75,8,130192.55704783388,4,1,1,6212.910483807893,0,2,0.16,16.0,Low Risk
542,Spain,Female,80,6,188978.21435114703,3,0,1,113806.74824685298,0,0,0.0,0.0,Low Risk
708,Germany,Male,75,6,2059.92212763878,3,1,1,142707.8953853384,0,1,0.0,0.0,Low Risk
802,France,Male,20,1,11882.054731377157,2,1,1,113025.94297773988,0,1,0.0,0.0,Low Risk
602,Germany,Male,24,1,116618.57258141963,3,1,1,161737.98859245153,0,0,0.0,0.0,Low Risk
763,France,Male,69,4,218194.38880134505,3,0,1,155313.20553525482,0,1,0.02,2.0,Low Risk
534,Spain,Male,79,6,249447.17819467967,1,1,0,95827.16766344868,1,7,0.98,98.0,High Risk
337,Spain,Female,19,6,23348.454333078473,2,1,1,129024.90124196088,0,1,0.0,0.0,Low Risk
438,Spain,Male,50,8,4585.489739046989,2,1,1,55334.6570487918,0,1,0.01,1.0,Low Risk
494,Spain,Male,29,2,57192.48052468764,3,0,1,71731.07877734382,0,1,0.0,0.0,Low Risk
826,France,Female,65,0,116867.56029389896,2,0,1,124380.68128445008,1,6,1.0,100.0,High Risk
300,Germany,Female,70,8,142948.9779388561,2,1,1,132086.04701340312,1,4,0.98,98.0,High Risk
395,Spain,Male,91,0,243371.22795520336,2,1,1,17080.576822870244,0,0,0.01,1.0,Low Risk
712,Spain,Male,58,7,222115.92300538043,2,1,1,163849.64300381657,0,0,0.01,1.0,Low Risk
837,Spain,Female,75,4,140524.67432230755,3,1,1,127438.28681648936,0,1,0.01,1.0,Low Risk
728,Germany,Male,85,7,90428.46085749332,1,0,0,65477.12734784128,0,0,0.04,4.0,Low Risk
534,France,Female,40,6,80324.2796494053,3,1,1,45279.84986434193,0,1,0.0,0.0,Low Risk
648,France,Male,53,8,143156.16804849743,1,1,0,120620.85262140149,0,0,0.01,1.0,Low Risk
780,France,Male,38,1,180338.21031213272,2,1,0,139180.70896970862,0,1,0.01,1.0,Low Risk
695,France,Male,89,8,120416.45585319665,4,0,0,185681.85259690625,1,1,0.65,65.0,Medium Risk
650,Germany,Male,72,9,76099.69492263999,2,1,0,37006.434866113166,1,5,1.0,100.0,High Risk
715,Germany,Female,73,4,153291.33948490288,2,0,1,100588.68178369904,0,2,0.17,17.0,Low Risk
350,Germany,Female,30,4,139485.4954158964,4,0,1,191036.38247774288,0,0,0.03,3.0,Low Risk
380,Spain,Male,39,0,106842.08549350176,2,1,0,181907.39472001095,0,0,0.0,0.0,Low Risk
335,Germany,Male,24,5,187088.94706134003,2,1,1,95584.10214581327,0,0,0.0,0.0,Low Risk
366,France,Male,41,9,70555.28473232553,4,0,0,110412.37588052532,0,2,0.12,12.0,Low Risk
780,Germany,Male,78,9,121231.25039236926,2,1,0,183301.17438720295,0,0,0.01,1.0,Low Risk
767,Spain,Female,22,9,235084.88143434463,2,1,0,6434.59837388858,0,1,0.01,1.0,Low Risk
441,France,Female,67,9,180707.1718419057,1,0,0,195240.47295993764,0,0,0.02,2.0,Low Risk
655,Germany,Male,79,2,96992.97318073812,3,0,0,195399.05265693011,0,0,0.01,1.0,Low Risk
770,France,Female,72,9,136544.43317168826,2,0,1,188873.63834880185,0,0,0.0,0.0,Low Risk
738,France,Female,43,2,101370.4742947781,2,0,0,193101.2850877487,0,0,0.01,1.0,Low Risk
830,Germany,Male,27,2,28137.00419529458,2,1,1,60820.65359591258,0,1,0.0,0.0,Low Risk
426,Germany,Male,28,3,83734.30028552042,1,1,0,7423.24053701219,1,8,0.97,97.0,High Risk
504,Spain,Male,57,8,215110.78375842335,2,1,0,56876.3178997306,1,5,1.0,100.0,High Risk
328,Germany,Female,28,7,115300.4989440431,3,0,0,69139.43817145124,1,4,0.92,92.0,High Risk
744,Germany,Female,21,5,146159.37512123887,4,1,1,70499.43153550358,0,1,0.04,4.0,Low Risk
763,Germany,Female,19,7,45361.689835754834,1,0,1,136094.96541192502,0,0,0.0,0.0,Low Risk
579,France,Female,56,7,89057.83140618415,4,1,1,172724.78722927131,1,8,0.98,98.0,High Risk
450,Spain,Male,40,0,232301.2462235801,1,0,0,44405.13225210403,0,1,0.02,2.0,Low Risk
539,France,Male,62,8,78561.37384827464,2,0,1,89462.08137159156,0,1,0.01,1.0,Low Risk
565,Germany,Male,91,0,62640.26625762201,1,0,0,75708.4666953139,1,7,1.0,100.0,High Risk
404,Spain,Female,59,10,13974.954220957265,2,1,1,152922.77998033375,0,2,0.24,24.0,Low Risk
732,Germany,Male,59,1,24307.7045869641,4,0,0,63585.87615389021,0,0,0.0,0.0,Low Risk
796,France,Male,46,8,146197.33452147647,4,0,1,11252.636977052724,1,5,0.99,99.0,High Risk
739,France,Female,33,6,165008.19969564007,3,0,0,66767.39659900298,1,4,1.0,100.0,High Risk
457,Germany,Male,84,9,160395.11993192352,3,1,1,70800.6805651656,0,0,0.01,1.0,Low Risk
471,Spain,Female,77,0,134957.3307170907,1,0,0,164479.05767195785,0,0,0.01,1.0,Low Risk
793,France,Female,21,2,122742.82440738252,1,1,0,109583.38194745418,0,0,0.0,0.0,Low Risk
610,Germany,Male,33,0,18035.229402909692,2,0,1,104707.765649006,0,0,0.01,1.0,Low Risk
702,Germany,Male,58,4,210173.83282254328,4,0,1,119769.79586060152,1,5,1.0,100.0,High Risk
762,Germany,Female,23,3,128270.18971829364,4,1,1,112295.1649710403,1,1,0.6,60.0,Medium Risk
666,Spain,Male,59,7,32978.66732928914,1,1,1,136333.19716966708,0,0,0.0,0.0,Low Risk
849,Germany,Male,74,8,33962.36393456803,4,0,0,180780.17022707252,0,1,0.07,7.0,Low Risk
554,Germany,Female,45,3,128239.13042465488,3,1,0,175271.7075613658,0,1,0.05,5.0,Low Risk
507,France,Male,40,2,61144.150121430845,1,1,1,99068.88257713417,0,0,0.0,0.0,Low Risk
749,Germany,Female,59,3,230491.24501593853,3,0,0,169358.49676716904,0,2,0.1,10.0,Low Risk
394,Spain,Female,29,2,124737.23275815326,2,1,1,172607.0816123971,0,0,0.0,0.0,Low Risk
777,Germany,Female,81,5,244604.63051388165,3,0,1,157911.9369717501,0,1,0.0,0.0,Low Risk
489,Spain,Female,75,0,183539.675464871,1,1,0,8420.418218215975,1,7,0.96,96.0,High Risk
783,Germany,Male,68,1,202674.72239430613,3,1,1,132414.0024680987,0,0,0.0,0.0,Low Risk
835,Germany,Male,46,7,97219.69054195828,3,1,1,62649.5535699935,1,1,0.67,67.0,Medium Risk
722,Germany,Male,36,2,33505.194907511446,1,1,0,174657.30581920856,1,5,0.94,94.0,High Risk
432,Spain,Female,62,3,172424.08270610418,2,1,1,56799.59272208392,0,2,0.11,11.0,Low Risk
354,France,Male,71,0,101767.8002142609,3,1,0,183726.0024778347,0,0,0.01,1.0,Low Risk
809,Spain,Female,83,2,237220.46218665552,1,0,1,123028.01263648905,0,2,0.01,1.0,Low Risk
840,France,Female,89,0,48408.0605525608,3,0,0,129014.63834474164,0,2,0.07,7.0,Low Risk
709,Spain,Male,30,10,156625.86209438712,3,1,1,177548.336476327,0,0,0.0,0.0,Low Risk
510,Germany,Male,82,9,216515.29541591057,4,1,0,197080.74773718097,1,5,0.98,98.0,High Risk
592,Germany,Female,29,4,100707.262361812,3,1,1,61808.52828387315,1,14,0.98,98.0,High Risk
414,France,Female,88,0,238416.90482253855,2,1,0,17781.26922571198,0,0,0.04,4.0,Low Risk
558,France,Female,31,8,19154.145803983974,3,1,1,144672.0934840662,0,0,0.0,0.0,Low Risk
421,Spain,Female,59,6,146731.43723593082,1,0,1,14045.053281536691,0,1,0.01,1.0,Low Risk
598,Spain,Male,65,10,194346.68009325105,1,1,1,106777.98083154055,0,1,0.01,1.0,Low Risk
680,France,Male,41,7,50451.72872578052,4,0,0,69057.10065565023,0,0,0.0,0.0,Low Risk
800,France,Male,82,8,14464.363031752551,4,0,0,78004.12907221053,1,2,0.76,76.0,High Risk
596,Spain,Female,34,9,19974.40297368841,3,1,0,47104.54129556765,0,1,0.0,0.0,Low Risk
661,France,Female,55,7,79807.30992685423,4,0,1,139870.87597203406,0,2,0.15,15.0,Low Risk
762,France,Male,45,2,55792.925780881495,2,0,1,114384.86287127784,0,1,0.0,0.0,Low Risk
737,France,Male,50,6,55972.53881571448,4,0,0,190489.2391544282,1,5,1.0,100.0,High Risk
426,France,Male,41,6,114630.24246251304,1,0,0,71114.0937210274,0,0,0.0,0.0,Low Risk
496,Germany,Female,87,6,21233.44481259057,4,1,0,78864.83661722302,0,0,0.0,0.0,Low Risk
520,Germany,Female,21,7,248875.15733470675,2,1,0,33010.232844329,1,9,0.97,97.0,High Risk
390,France,Female,50,3,173951.9071562164,2,0,1,122336.3689494999,1,2,0.72,72.0,Medium Risk
710,Spain,Male,27,10,7573.339296651133,4,1,0,18999.530732688458,0,0,0.02,2.0,Low Risk
307,Germany,Male,53,5,172976.0426044549,4,1,1,193633.68505686417,1,1,0.07,7.0,Low Risk
843,Spain,Male,90,1,197956.94563855068,4,0,1,182014.50321852957,1,6,0.98,98.0,High Risk
767,Spain,Male,48,6,47690.56024114013,1,1,0,139940.8685716331,1,4,0.98,98.0,High Risk
619,Germany,Male,21,8,210069.19964067763,1,1,0,63464.46296415001,0,0,0.0,0.0,Low Risk
693,Spain,Male,25,4,152941.2524868524,2,0,1,71236.61605927846,0,1,0.0,0.0,Low Risk
568,Spain,Female,44,3,205213.9328435117,4,1,0,17434.463976193518,0,0,0.0,0.0,Low Risk
490,France,Male,53,1,179173.41581495118,3,1,0,49412.99505538546,0,0,0.0,0.0,Low Risk
360,France,Male,26,6,176157.1536788816,2,1,0,70610.76754000822,0,2,0.03,3.0,Low Risk
737,France,Female,60,1,39560.26068659194,1,0,1,89591.12620504662,0,1,0.0,0.0,Low Risk
563,Germany,Female,41,1,78949.22279695337,2,1,0,92859.49526316326,0,0,0.0,0.0,Low Risk
394,France,Female,54,8,130811.3516195607,1,1,1,177022.46401986742,0,1,0.02,2.0,Low Risk
769,Spain,Female,58,1,28136.65157010492,3,1,0,89969.37068559401,0,1,0.05,5.0,Low Risk
813,Spain,Female,43,9,119623.26165723072,4,1,1,191485.68822900235,0,2,0.1,10.0,Low Risk
493,Spain,Female,21,2,111330.03958497784,4,0,1,16771.536412837973,0,0,0.0,0.0,Low Risk
781,Spain,Male,18,2,57980.832106328126,4,0,0,42203.30331380837,0,0,0.03,3.0,Low Risk
635,Spain,Male,37,1,49929.44794225399,3,0,0,77603.42736664557,1,8,0.95,95.0,High Risk
734,Germany,Male,62,9,61843.53798060771,3,0,0,177632.13246976334,0,0,0.01,1.0,Low Risk
495,Spain,Male,86,2,151276.69056759807,3,0,0,24451.232138485117,0,1,0.01,1.0,Low Risk
548,Germany,Female,69,8,103738.09289066454,3,0,0,71019.24048556547,0,1,0.04,4.0,Low Risk
797,Spain,Female,81,10,103489.773367311,1,0,1,22443.45900316436,0,0,0.01,1.0,Low Risk
511,Germany,Male,38,10,45433.30273952917,2,1,1,154801.3833481779,0,0,0.02,2.0,Low Risk
765,Germany,Female,89,10,196841.5227040321,3,0,1,56500.727798560074,1,2,0.73,73.0,Medium Risk
520,Spain,Female,42,2,175094.84715115954,1,0,0,86881.89066419481,0,0,0.0,0.0,Low Risk
572,Spain,Male,84,4,107268.76566968526,2,1,1,163488.28434176708,0,0,0.01,1.0,Low Risk
453,Spain,Male,43,6,35550.47981059545,2,0,1,33576.86674279897,0,0,0.0,0.0,Low Risk
548,Spain,Male,44,0,178675.21763249338,3,0,0,189433.21365995557,0,1,0.0,0.0,Low Risk
578,France,Male,69,0,224711.08551326537,3,1,0,78792.09508111537,0,0,0.0,0.0,Low Risk
739,France,Male,80,9,44565.48209826991,2,1,0,66087.03863442091,1,5,1.0,100.0,High Risk
575,Germany,Male,62,1,150665.106670869,2,1,0,38159.50654878734,0,0,0.01,1.0,Low Risk
813,Germany,Male,75,0,106077.20052604088,1,0,0,93507.86671877414,0,0,0.07,7.0,Low Risk
387,France,Male,55,0,21912.589877296024,3,1,0,196139.51741168785,0,1,0.03,3.0,Low Risk
804,Germany,Female,52,9,181456.7523340805,2,0,1,98202.1456794202,0,3,0.89,89.0,High Risk
540,Spain,Male,63,3,17786.80426452631,2,1,0,90432.59507020442,0,0,0.0,0.0,Low Risk
535,Germany,Female,88,9,175557.87235763643,4,1,1,1535.3813215989169,0,1,0.04,4.0,Low Risk
427,Germany,Male,20,2,70288.22356642455,3,0,1,57541.46035856589,0,1,0.01,1.0,Low Risk
802,Germany,Female,23,0,141414.938149009,1,1,1,45589.46052497975,0,1,0.02,2.0,Low Risk
499,France,Male,30,2,40113.46051603992,1,0,1,7804.803448386422,0,1,0.0,0.0,Low Risk
842,France,Male,63,0,92724.21746583792,4,1,1,89211.92153290994,0,0,0.01,1.0,Low Risk
801,Germany,Male,50,2,26022.372099558434,3,0,0,27130.463279667227,0,0,0.01,1.0,Low Risk
791,Spain,Male,79,3,116825.9052851174,1,0,0,100600.7670763126,1,8,1.0,100.0,High Risk
320,Germany,Male,80,10,53322.675593985376,4,1,1,90934.27676689548,0,1,0.02,2.0,Low Risk
533,France,Female,73,10,46982.619605963504,1,0,0,44550.49931115921,0,0,0.02,2.0,Low Risk
715,Spain,Male,56,7,26788.104582546577,1,1,0,159670.3294951549,0,1,0.02,2.0,Low Risk
447,Germany,Male,77,2,191358.50224579225,4,0,0,185363.38490954347,0,0,0.02,2.0,Low Risk
328,France,Male,41,2,159879.9693256574,2,0,1,26820.588314834895,0,1,0.0,0.0,Low Risk
660,Spain,Female,67,8,39225.99192236853,2,1,1,19483.45384859836,0,0,0.0,0.0,Low Risk
607,Germany,Female,50,10,118107.34692962236,1,1,0,68965.99547927122,1,4,0.98,98.0,High Risk
461,France,Female,91,8,165221.15386043183,3,1,1,122091.9824311107,0,1,0.01,1.0,Low Risk
360,Spain,Female,24,5,219517.17130853943,3,1,1,126401.01223970842,0,1,0.01,1.0,Low Risk
424,Germany,Female,63,9,14893.038609016,3,0,0,124996.30186265346,0,0,0.01,1.0,Low Risk
755,Spain,Female,79,3,90588.73417003448,4,0,0,115146.86617074496,0,2,0.4,40.0,Low Risk
370,Spain,Male,18,9,153988.3112509697,1,1,0,77162.5298404053,0,1,0.0,0.0,Low Risk
765,Spain,Male,82,4,3904.3600899115736,4,0,0,156402.53975580484,0,1,0.04,4.0,Low Risk
542,France,Male,62,8,60881.60917969881,3,1,1,190643.6812982048,1,11,1.0,100.0,High Risk
789,Germany,Female,72,0,186225.13374144956,4,0,0,117929.274044195,0,1,0.03,3.0,Low Risk
520,Spain,Male,83,6,88934.1413145657,2,1,1,43893.4244545169,0,0,0.0,0.0,Low Risk
772,Spain,Male,84,10,21123.684896165178,3,0,0,112359.26631314126,0,0,0.02,2.0,Low Risk
832,Spain,Female,71,6,156648.8311037197,3,0,0,151110.58923393872,1,4,0.99,99.0,High Risk
793,France,Male,80,9,62513.19837209843,2,0,1,165938.64932352304,0,1,0.03,3.0,Low Risk
381,Spain,Male,71,0,175413.52329430042,2,1,0,143653.01212413842,0,0,0.0,0.0,Low Risk
821,France,Male,69,0,225043.71793425584,1,0,0,178100.86852749292,0,1,0.03,3.0,Low Risk
311,France,Female,71,8,131964.76847506073,4,1,0,190404.50482955464,0,1,0.01,1.0,Low Risk
562,Spain,Female,84,6,149785.96478912642,1,0,0,98406.97682235102,1,6,1.0,100.0,High Risk
748,Spain,Male,54,3,128601.48496274624,1,0,0,108198.30875296309,1,5,1.0,100.0,High Risk
491,France,Male,29,8,204360.52253285047,1,0,0,67509.51262275364,0,0,0.0,0.0,Low Risk
413,France,Female,76,4,60428.659420246055,1,0,0,131781.29977880785,1,2,0.7,70.0,Medium Risk
325,Spain,Female,37,2,100385.95860890248,2,1,1,119134.30360074254,0,1,0.0,0.0,Low Risk
798,France,Female,49,1,223757.858243053,2,1,0,35750.93888264011,0,0,0.0,0.0,Low Risk
807,France,Female,88,8,180911.5057106365,4,0,1,138874.37541188637,0,0,0.01,1.0,Low Risk
844,Spain,Male,61,3,80021.46306800206,4,1,0,161005.89366822335,0,0,0.03,3.0,Low Risk
361,Spain,Female,83,6,208158.06838344797,4,1,1,36216.99980370755,1,9,0.98,98.0,High Risk
528,Germany,Male,72,0,59706.05265223073,2,0,1,32851.16506118008,1,11,0.99,99.0,High Risk
334,Spain,Female,33,8,158544.8381731134,3,0,1,127819.97042099992,0,0,0.0,0.0,Low Risk
755,Spain,Male,88,8,239114.2393510939,3,0,0,23243.742728864832,1,6,0.97,97.0,High Risk
801,Spain,Female,85,9,143677.744981927,4,0,0,161915.4104646219,0,1,0.05,5.0,Low Risk
324,Germany,Female,69,5,199866.7531717941,3,1,1,128597.32998475352,1,2,0.79,79.0,High Risk
331,France,Female,54,5,183857.6861500686,1,0,1,6490.61367796026,0,0,0.0,0.0,Low Risk
311,Spain,Male,63,5,216430.2577251607,4,0,0,154084.1439732315,0,1,0.01,1.0,Low Risk
618,Spain,Male,58,4,242191.0448495617,3,1,1,101984.6575006274,1,4,0.98,98.0,High Risk
300,Germany,Male,22,10,5579.139263881317,1,0,1,99236.1735620868,0,1,0.01,1.0,Low Risk
734,Germany,Male,83,0,6967.442843917565,1,0,0,62385.5513696664,1,7,1.0,100.0,High Risk
435,Germany,Female,22,3,148605.57473418696,1,1,1,56701.66583986625,0,0,0.0,0.0,Low Risk
495,France,Female,80,9,238561.3376507984,1,1,1,100067.2496725372,0,0,0.01,1.0,Low Risk
432,Germany,Female,20,0,121420.76816158635,3,0,1,639.6090737637657,1,11,0.96,96.0,High Risk
385,France,Male,25,4,209944.89098575345,2,1,1,159024.2493681181,0,1,0.0,0.0,Low Risk
775,Spain,Female,43,3,191976.93827974825,1,0,0,156804.3183705718,1,5,0.93,93.0,High Risk
623,Spain,Female,91,7,124563.06849645668,4,1,0,147114.2766546756,1,5,0.98,98.0,High Risk
479,Spain,Female,70,0,128293.08191805484,3,1,1,120506.862885118,0,0,0.0,0.0,Low Risk
815,Germany,Male,46,7,109008.35314937068,1,0,0,59122.71517328761,1,6,0.99,99.0,High Risk
474,Spain,Male,31,7,63049.68125715377,4,0,1,131600.01327892605,0,1,0.0,0.0,Low Risk
320,Germany,Female,22,0,214678.06711259068,1,0,0,25838.26355064304,0,0,0.02,2.0,Low Risk
404,France,Male,44,8,52392.53443396055,2,0,0,52686.62982263701,0,2,0.06,6.0,Low Risk
742,Spain,Male,85,8,226730.13750438995,1,1,0,9048.779577773455,1,3,0.79,79.0,High Risk
348,France,Female,46,5,89931.90240212601,2,0,0,171896.27568388762,1,0,0.03,3.0,Low Risk
827,Germany,Female,20,0,6624.326621032711,4,0,0,165672.04950538624,0,0,0.02,2.0,Low Risk
444,Germany,Male,47,6,42094.506854196494,3,0,0,90175.73532031367,0,1,0.0,0.0,Low Risk
639,Spain,Male,26,6,221956.191083729,1,1,1,87525.94164435157,0,1,0.0,0.0,Low Risk
653,Spain,Female,18,8,32111.135546185888,2,0,0,185198.7728145141,0,0,0.0,0.0,Low Risk
374,Germany,Female,40,0,184693.41766998923,4,1,1,135033.51545758356,0,0,0.0,0.0,Low Risk
618,Spain,Female,84,7,45703.427219034784,1,0,1,141864.729667591,0,0,0.02,2.0,Low Risk
386,Spain,Female,49,10,124733.22409165322,1,1,0,71857.04354384121,0,0,0.0,0.0,Low Risk
341,France,Female,23,7,51301.75267968496,1,1,1,58334.516573176326,0,0,0.0,0.0,Low Risk
392,Germany,Female,66,6,83291.35944209323,2,1,1,22883.28137794359,0,1,0.01,1.0,Low Risk
806,France,Female,32,5,31205.556100299655,3,1,0,14513.559456872805,0,0,0.0,0.0,Low Risk
